data_id,data_field,category_id,category_field,Participants,Value Type,Sexed,Debut,Item count,Item Type,Instances,Version,Stability,Strata,Array,level1,level2,level3,level4,level5,level6,level7,level8
90129,Fraction acceleration <= 150 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90130,Fraction acceleration <= 175 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90131,Fraction acceleration <= 200 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90132,Fraction acceleration <= 225 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90133,Fraction acceleration <= 250 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90134,Fraction acceleration <= 275 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90135,Fraction acceleration <= 300 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90136,Fraction acceleration <= 325 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90137,Fraction acceleration <= 350 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90138,Fraction acceleration <= 375 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90139,Fraction acceleration <= 400 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90140,Fraction acceleration <= 425 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90141,Fraction acceleration <= 450 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90142,Fraction acceleration <= 475 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90143,Fraction acceleration <= 500 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90144,Fraction acceleration <= 600 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90145,Fraction acceleration <= 700 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90146,Fraction acceleration <= 800 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90147,Fraction acceleration <= 900 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90148,Fraction acceleration <= 1000 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90149,Fraction acceleration <= 1100 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90150,Fraction acceleration <= 1200 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90151,Fraction acceleration <= 1300 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90152,Fraction acceleration <= 1400 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90153,Fraction acceleration <= 1500 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90154,Fraction acceleration <= 1600 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90155,Fraction acceleration <= 1700 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90156,Fraction acceleration <= 1800 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90157,Fraction acceleration <= 1900 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90158,Fraction acceleration <= 2000 milli-gravities,1010,Acceleration intensity distribution,"103,687","Continuous, Fraction",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Acceleration intensity distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90016,"Data quality, good calibration",1012,Accelerometer calibration,"103,687",Categorical (single),Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90017,"Data quality, calibrated on own data",1012,Accelerometer calibration,"103,687",Categorical (single),Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90159,Error tolerance before calibration,1012,Accelerometer calibration,"103,687","Continuous, milli-gravity",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90160,Error tolerance after calibration,1012,Accelerometer calibration,"103,687","Continuous, milli-gravity",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90170,Calibration coefficients - mean temperature,1012,Accelerometer calibration,"103,687","Continuous, Celsius",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90171,Calibration - number of static points,1012,Accelerometer calibration,"103,687",Integer,Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90173,Calibration - maximum x stationary value,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90175,Calibration - maximum y stationary value,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90177,Calibration - maximum z stationary value,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90172,Calibration - minimum x stationary value,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90174,Calibration - minimum y stationary value,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90176,Calibration - minimum z stationary value,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90161,Calibration coefficients - x offset,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90164,Calibration coefficients - x slope,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90167,Calibration coefficients - x temp,1012,Accelerometer calibration,"103,687","Continuous, Celsius",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90162,Calibration coefficients - y offset,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90165,Calibration coefficients - y slope,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90168,Calibration coefficients - y temp,1012,Accelerometer calibration,"103,687","Continuous, Celsius",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90163,Calibration coefficients - z offset,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90166,Calibration coefficients - z slope,1012,Accelerometer calibration,"103,687","Continuous, gravities",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90169,Calibration coefficients - z temp,1012,Accelerometer calibration,"103,687","Continuous, Celsius",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer calibration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90015,"Data quality, good wear time",1011,Accelerometer wear time duration,"103,687",Categorical (single),Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90003,Start of requested wear period,1011,Accelerometer wear time duration,"103,688",Time,Both sexes,Nov 2013,"103,688",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90010,Start time of wear,1011,Accelerometer wear time duration,"103,687",Time,Both sexes,Nov 2015,"103,687",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90011,End time of wear,1011,Accelerometer wear time duration,"103,687",Time,Both sexes,Nov 2015,"103,687",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90026,First weekday of wear,1011,Accelerometer wear time duration,"103,687",Categorical (single),Both sexes,Nov 2015,"103,687",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90018,Daylight savings crossover,1011,Accelerometer wear time duration,"103,687",Categorical (single),Both sexes,Nov 2015,"103,687",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90084,Unique hours of wear in a 24 hour cycle (scattered over multiple days),1011,Accelerometer wear time duration,"103,687","Integer, hours",Both sexes,Nov 2015,"103,687",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90085,Unique minutes of wear in a 24 hour cycle (scattered over multiple days),1011,Accelerometer wear time duration,"103,687","Integer, minutes",Both sexes,Nov 2015,"103,687",Data,Singular,Jan 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90051,Wear duration overall,1011,Accelerometer wear time duration,"103,687","Continuous, days",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90052,Non wear duration overall,1011,Accelerometer wear time duration,"103,687","Continuous, days",Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90086,Non wear episodes over 1 hour duration,1011,Accelerometer wear time duration,"103,687",Integer,Both sexes,Nov 2015,"103,687",Data,Singular,Feb 2016,Accruing,Additional exposures,Physical activity measurement,Accelerometer wear time duration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
